,Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.25 ,"5,000","$1,250 ",$500 ,40%
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.25 ,"2,000",$500 ,$200 ,40%
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.15 ,"2,000",$300 ,$105 ,35%
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.20 ,"1,250",$250 ,$88 ,35%
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.65 ,"1,500",$975 ,$293 ,30%
,Sodapop,1185732,10-04-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.50 ,"2,750","$1,375 ",$550 ,40%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.60 ,"5,450","$3,270 ","$1,308 ",40%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.40 ,"2,500","$1,000 ",$400 ,40%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.35 ,"2,250",$788 ,$276 ,35%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.35 ,"1,750",$613 ,$214 ,35%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.45 ,"2,000",$900 ,$270 ,30%
,Sodapop,1185732,11-05-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.55 ,"3,250","$1,788 ",$715 ,40%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.40 ,"5,750","$2,300 ",$920 ,40%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.35 ,"3,250","$1,138 ",$455 ,40%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.30 ,"2,000",$600 ,$210 ,35%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.30 ,"1,750",$525 ,$184 ,35%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.40 ,"1,750",$700 ,$210 ,30%
,Sodapop,1185732,10-06-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.60 ,"3,250","$1,950 ",$780 ,40%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.55 ,"5,500","$3,025 ","$1,210 ",40%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.50 ,"3,000","$1,500 ",$600 ,40%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.45 ,"2,250","$1,013 ",$354 ,35%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.45 ,"1,750",$788 ,$276 ,35%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.55 ,"2,000","$1,100 ",$330 ,30%
,Sodapop,1185732,09-07-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.60 ,"3,750","$2,250 ",$900 ,40%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.45 ,"3,000","$1,350 ",$540 ,40%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.40 ,"2,250",$900 ,$315 ,35%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.40 ,"2,000",$800 ,$280 ,35%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.50 ,"1,750",$875 ,$263 ,30%
,Sodapop,1185732,10-08-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.55 ,"3,500","$1,925 ",$770 ,40%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.35 ,"4,750","$1,663 ",$665 ,40%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.30 ,"2,750",$825 ,$330 ,40%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.25 ,"1,750",$438 ,$153 ,35%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.25 ,"1,500",$375 ,$131 ,35%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.35 ,"1,500",$525 ,$158 ,30%
,Sodapop,1185732,11-09-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.40 ,"2,250",$900 ,$360 ,40%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.45 ,"4,000","$1,800 ",$720 ,40%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.35 ,"2,500",$875 ,$350 ,40%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.35 ,"1,500",$525 ,$184 ,35%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.35 ,"1,500",$525 ,$184 ,35%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.45 ,"1,500",$675 ,$203 ,30%
,Sodapop,1185732,10-10-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.50 ,"2,750","$1,375 ",$550 ,40%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.45 ,"4,250","$1,913 ",$765 ,40%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.35 ,"3,250","$1,138 ",$455 ,40%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.35 ,"2,700",$945 ,$331 ,35%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.35 ,"2,750",$963 ,$337 ,35%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.60 ,"2,500","$1,500 ",$450 ,30%
,Sodapop,1185732,10-11-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.65 ,"3,500","$2,275 ",$910 ,40%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Coca-Cola,$0.60 ,"6,000","$3,600 ","$1,440 ",40%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Diet Coke,$0.50 ,"4,000","$2,000 ",$800 ,40%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Sprite,$0.50 ,"3,500","$1,750 ",$613 ,35%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Fanta,$0.50 ,"3,000","$1,500 ",$525 ,35%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Powerade,$0.60 ,"3,000","$1,800 ",$540 ,30%
,Sodapop,1185732,09-12-2021,Midwest,Wisconsin,Milwaukee,Dasani Water,$0.65 ,"4,000","$2,600 ","$1,040 ",40%
x,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.35 ,"5,000","$1,750 ",$700 ,40%
,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.35 ,"3,000","$1,050 ",$420 ,40%
,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Sprite,$0.25 ,"3,000",$750 ,$300 ,40%
,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Fanta,$0.30 ,"1,500",$450 ,$180 ,40%
,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Powerade,$0.45 ,"2,000",$900 ,$360 ,40%
,Sodapop,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.35 ,"3,000","$1,050 ",$420 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.35 ,"5,500","$1,925 ",$770 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.40 ,"2,000",$800 ,$320 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Sprite,$0.30 ,"3,000",$900 ,$360 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Fanta,$0.35 ,"1,750",$613 ,$245 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Powerade,$0.50 ,"2,500","$1,250 ",$500 ,40%
,Sodapop,1185732,17-02-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.25 ,"3,500",$875 ,$350 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.30 ,"5,700","$1,710 ",$684 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.30 ,"2,750",$825 ,$330 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Sprite,$0.20 ,"3,250",$650 ,$260 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Fanta,$0.25 ,"1,750",$438 ,$175 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Powerade,$0.40 ,"2,250",$900 ,$360 ,40%
,Sodapop,1185732,16-03-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.30 ,"3,250",$975 ,$390 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.30 ,"5,500","$1,650 ",$660 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.30 ,"2,500",$750 ,$300 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Sprite,$0.20 ,"2,500",$500 ,$200 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Fanta,$0.25 ,"1,750",$438 ,$175 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Powerade,$0.65 ,"2,000","$1,300 ",$520 ,40%
,Sodapop,1185732,17-04-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.50 ,"3,250","$1,625 ",$650 ,40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.60 ,"5,950","$3,570 ","$1,428 ",40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Sprite,$0.35 ,"2,750",$963 ,$385 ,40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Fanta,$0.35 ,"2,000",$700 ,$280 ,40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Powerade,$0.45 ,"2,250","$1,013 ",$405 ,40%
,Sodapop,1185732,18-05-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.55 ,"3,500","$1,925 ",$770 ,40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.45 ,"6,000","$2,700 ","$1,080 ",40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.40 ,"4,250","$1,700 ",$680 ,40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Sprite,$0.35 ,"3,000","$1,050 ",$420 ,40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Fanta,$0.35 ,"2,750",$963 ,$385 ,40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Powerade,$0.45 ,"2,750","$1,238 ",$495 ,40%
,Sodapop,1185732,17-06-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.65 ,"4,250","$2,763 ","$1,105 ",40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.60 ,"6,500","$3,900 ","$1,560 ",40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.55 ,"4,000","$2,200 ",$880 ,40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Sprite,$0.50 ,"3,250","$1,625 ",$650 ,40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Fanta,$0.50 ,"2,750","$1,375 ",$550 ,40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Powerade,$0.60 ,"3,000","$1,800 ",$720 ,40%
,Sodapop,1185732,16-07-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.65 ,"4,750","$3,088 ","$1,235 ",40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.45 ,"3,000","$1,350 ",$540 ,40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Sprite,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Fanta,$0.40 ,"2,750","$1,100 ",$440 ,40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Powerade,$0.50 ,"2,500","$1,250 ",$500 ,40%
,Sodapop,1185732,17-08-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.55 ,"4,250","$2,338 ",$935 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.35 ,"5,500","$1,925 ",$770 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.30 ,"3,500","$1,050 ",$420 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Sprite,$0.25 ,"2,500",$625 ,$250 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Fanta,$0.25 ,"2,250",$563 ,$225 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Powerade,$0.35 ,"2,250",$788 ,$315 ,40%
,Sodapop,1185732,18-09-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.45 ,"4,250","$1,913 ",$765 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.35 ,"2,750",$963 ,$385 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Sprite,$0.35 ,"1,750",$613 ,$245 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Fanta,$0.35 ,"1,750",$613 ,$245 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Powerade,$0.45 ,"1,750",$788 ,$315 ,40%
,Sodapop,1185732,17-10-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.50 ,"3,000","$1,500 ",$600 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.45 ,"4,500","$2,025 ",$810 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.35 ,"3,500","$1,225 ",$490 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Sprite,$0.35 ,"2,950","$1,033 ",$413 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Fanta,$0.40 ,"3,250","$1,300 ",$520 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Powerade,$0.65 ,"3,000","$1,950 ",$780 ,40%
,Sodapop,1185732,17-11-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.70 ,"4,000","$2,800 ","$1,120 ",40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Coca-Cola,$0.65 ,"6,500","$4,225 ","$1,690 ",40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Diet Coke,$0.55 ,"4,500","$2,475 ",$990 ,40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Sprite,$0.55 ,"4,000","$2,200 ",$880 ,40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Fanta,$0.55 ,"3,500","$1,925 ",$770 ,40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Powerade,$0.65 ,"3,500","$2,275 ",$910 ,40%
,Sodapop,1185732,16-12-2021,Midwest,Indiana,Indianapolis,Dasani Water,$0.70 ,"4,500","$3,150 ","$1,260 ",40%
x,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.35 ,"4,250","$1,488 ",$595 ,40%
,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.35 ,"2,250",$788 ,$276 ,35%
,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Sprite,$0.25 ,"2,250",$563 ,$197 ,35%
,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Fanta,$0.30 ,750,$225 ,$79 ,35%
,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Powerade,$0.45 ,"1,250",$563 ,$169 ,30%
,Sodapop,1185732,24-01-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.35 ,"2,250",$788 ,$236 ,30%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.35 ,"4,750","$1,663 ",$665 ,40%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.35 ,"1,250",$438 ,$153 ,35%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Sprite,$0.25 ,"1,750",$438 ,$153 ,35%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Fanta,$0.30 ,500,$150 ,$53 ,35%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Powerade,$0.45 ,"1,250",$563 ,$169 ,30%
,Sodapop,1185732,22-02-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.35 ,"2,250",$788 ,$236 ,30%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.35 ,"4,450","$1,558 ",$623 ,40%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.35 ,"1,500",$525 ,$184 ,35%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Sprite,$0.25 ,"1,750",$438 ,$153 ,35%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Fanta,$0.30 ,250,$75 ,$26 ,35%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Powerade,$0.45 ,750,$338 ,$101 ,30%
,Sodapop,1185732,20-03-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.35 ,"1,750",$613 ,$184 ,30%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.35 ,"4,250","$1,488 ",$595 ,40%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.35 ,"1,250",$438 ,$153 ,35%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Sprite,$0.25 ,"1,250",$313 ,$109 ,35%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Fanta,$0.30 ,500,$150 ,$53 ,35%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Powerade,$0.45 ,500,$225 ,$68 ,30%
,Sodapop,1185732,21-04-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.35 ,"2,000",$700 ,$210 ,30%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.50 ,"4,700","$2,350 ",$940 ,40%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.45 ,"1,750",$788 ,$276 ,35%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Sprite,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Fanta,$0.40 ,"1,000",$400 ,$140 ,35%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Powerade,$0.50 ,"1,250",$625 ,$188 ,30%
,Sodapop,1185732,20-05-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.55 ,"2,500","$1,375 ",$413 ,30%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.50 ,"5,000","$2,500 ","$1,000 ",40%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.45 ,"2,500","$1,125 ",$394 ,35%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Sprite,$0.40 ,"1,750",$700 ,$245 ,35%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Fanta,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Powerade,$0.50 ,"1,500",$750 ,$225 ,30%
,Sodapop,1185732,22-06-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.55 ,"3,000","$1,650 ",$495 ,30%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.45 ,"2,750","$1,238 ",$433 ,35%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Sprite,$0.40 ,"2,000",$800 ,$280 ,35%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Fanta,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Powerade,$0.50 ,"1,750",$875 ,$263 ,30%
,Sodapop,1185732,20-07-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.55 ,"3,500","$1,925 ",$578 ,30%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.50 ,"5,000","$2,500 ","$1,000 ",40%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.45 ,"2,750","$1,238 ",$433 ,35%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Sprite,$0.40 ,"2,000",$800 ,$280 ,35%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Fanta,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Powerade,$0.50 ,"1,250",$625 ,$188 ,30%
,Sodapop,1185732,21-08-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.55 ,"3,000","$1,650 ",$495 ,30%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.50 ,"4,250","$2,125 ",$850 ,40%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.45 ,"2,250","$1,013 ",$354 ,35%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Sprite,$0.40 ,"1,250",$500 ,$175 ,35%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Fanta,$0.40 ,"1,000",$400 ,$140 ,35%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Powerade,$0.50 ,"1,000",$500 ,$150 ,30%
,Sodapop,1185732,20-09-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.55 ,"2,000","$1,100 ",$330 ,30%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.55 ,"3,750","$2,063 ",$825 ,40%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.50 ,"2,000","$1,000 ",$350 ,35%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Sprite,$0.50 ,"1,000",$500 ,$175 ,35%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Fanta,$0.50 ,750,$375 ,$131 ,35%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Powerade,$0.60 ,750,$450 ,$135 ,30%
,Sodapop,1185732,22-10-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.65 ,"2,000","$1,300 ",$390 ,30%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.60 ,"3,500","$2,100 ",$840 ,40%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.50 ,"1,750",$875 ,$306 ,35%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Sprite,$0.50 ,"1,700",$850 ,$298 ,35%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Fanta,$0.50 ,"1,500",$750 ,$263 ,35%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Powerade,$0.60 ,"1,250",$750 ,$225 ,30%
,Sodapop,1185732,21-11-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.65 ,"2,250","$1,463 ",$439 ,30%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Coca-Cola,$0.60 ,"4,500","$2,700 ","$1,080 ",40%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Diet Coke,$0.50 ,"2,500","$1,250 ",$438 ,35%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Sprite,$0.50 ,"2,250","$1,125 ",$394 ,35%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Fanta,$0.50 ,"1,750",$875 ,$306 ,35%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Powerade,$0.60 ,"1,750","$1,050 ",$315 ,30%
,Sodapop,1185732,20-12-2021,Northeast,West Virginia,Charleston,Dasani Water,$0.65 ,"2,750","$1,788 ",$536 ,30%
x,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Coca-Cola,$0.40 ,"5,250","$2,100 ",$735 ,35%
,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Diet Coke,$0.40 ,"3,250","$1,300 ",$455 ,35%
,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Sprite,$0.30 ,"3,250",$975 ,$390 ,40%
,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Fanta,$0.35 ,"1,750",$613 ,$245 ,40%
,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Powerade,$0.50 ,"2,250","$1,125 ",$338 ,30%
,Sodapop,1185732,17-01-2021,Northeast,Maryland,Baltimore,Dasani Water,$0.40 ,"3,250","$1,300 ",$520 ,40%
,Sodapop,1185732,15-02-2021,Northeast,Maryland,Baltimore,Coca-Cola,$0.40 ,"5,750","$2,300 ",$805 ,35%
,Sodapop,1185732,15-02-2021,Northeast,Maryland,Baltimore,Diet Coke,$0.40 ,"2,250",$900 ,$315 ,35%
